id,name,lucylink
24666,"Ordained Armguards Material",http://lucy.allakhazam.com/item.html?id=24666
24667,"Ordained Boot Material",http://lucy.allakhazam.com/item.html?id=24667
24668,"Ordained Greaves Material",http://lucy.allakhazam.com/item.html?id=24668
24669,"Ordained Gauntlet Material",http://lucy.allakhazam.com/item.html?id=24669
24670,"Ordained Breastplate Material",http://lucy.allakhazam.com/item.html?id=24670
24671,"Arcane Scientists Cap Material",http://lucy.allakhazam.com/item.html?id=24671
24672,"Arcane Scientists Bracer Material",http://lucy.allakhazam.com/item.html?id=24672
24673,"Arcane Scientists Sleeve Material",http://lucy.allakhazam.com/item.html?id=24673
24674,"Arcane Scientists Sandals Material",http://lucy.allakhazam.com/item.html?id=24674
24675,"Arcane Scientists Trouser Material",http://lucy.allakhazam.com/item.html?id=24675
24676,"Arcane Scientists Gloves Material",http://lucy.allakhazam.com/item.html?id=24676
24677,"Arcane Scientists Robe Material",http://lucy.allakhazam.com/item.html?id=24677
24678,"Stonehand Cap Material",http://lucy.allakhazam.com/item.html?id=24678
24679,"Stonehand Bracer Material",http://lucy.allakhazam.com/item.html?id=24679
24680,"Stonehand Sleeves Material",http://lucy.allakhazam.com/item.html?id=24680
24681,"Stonehand Sandals Material",http://lucy.allakhazam.com/item.html?id=24681
24682,"Stonehand Trouser Material",http://lucy.allakhazam.com/item.html?id=24682
24683,"Stonehand Gloves Material",http://lucy.allakhazam.com/item.html?id=24683
24684,"Stonehand Robe Material",http://lucy.allakhazam.com/item.html?id=24684
24685,"Steel Warrior Helm Material",http://lucy.allakhazam.com/item.html?id=24685
24686,"Steel Warrior Bracer Material",http://lucy.allakhazam.com/item.html?id=24686
24687,"Steel Warrior Armguards Material",http://lucy.allakhazam.com/item.html?id=24687
24688,"Steel Warrior Boot Material",http://lucy.allakhazam.com/item.html?id=24688
24689,"Steel Warrior Greaves Material",http://lucy.allakhazam.com/item.html?id=24689
24690,"Steel Warrior Gauntlet Material",http://lucy.allakhazam.com/item.html?id=24690
24691,"Steel Warrior Breastplate Material",http://lucy.allakhazam.com/item.html?id=24691
24692,"Jagged Timeforged Blade",http://lucy.allakhazam.com/item.html?id=24692
24693,"Battle Drummer's Main-Gauche",http://lucy.allakhazam.com/item.html?id=24693
24694,"Rapier of Curses",http://lucy.allakhazam.com/item.html?id=24694
24695,"Reinforced Mephit Talon",http://lucy.allakhazam.com/item.html?id=24695
24696,"Dirk of the Ravaging Wind",http://lucy.allakhazam.com/item.html?id=24696
24697,"Tribunal Loyalist's Spear",http://lucy.allakhazam.com/item.html?id=24697
24699,"Time's Antithesis",http://lucy.allakhazam.com/item.html?id=24699
24704,"Velvet-Trimmed Satin Robe",http://lucy.allakhazam.com/item.html?id=24704
24706,"Shimmering Sapphire Ring",http://lucy.allakhazam.com/item.html?id=24706
24707,"Ivory Handled Falchion",http://lucy.allakhazam.com/item.html?id=24707
24709,"Silver-Lined Velvet Robe",http://lucy.allakhazam.com/item.html?id=24709
24711,"Polished Steel Dirk",http://lucy.allakhazam.com/item.html?id=24711
24712,"Gem Encrusted Rapier",http://lucy.allakhazam.com/item.html?id=24712
24722,"Siren's Shield",http://lucy.allakhazam.com/item.html?id=24722
24723,"Lyendlln's Lute",http://lucy.allakhazam.com/item.html?id=24723
24724,Wavecrasher,http://lucy.allakhazam.com/item.html?id=24724
24725,"Enchanted Kelp Leggings",http://lucy.allakhazam.com/item.html?id=24725
24726,"Sargasso Spear",http://lucy.allakhazam.com/item.html?id=24726
24727,"Ancient Fishing Pole",http://lucy.allakhazam.com/item.html?id=24727
24728,"Vyledorinajirnak the Sea's Justice",http://lucy.allakhazam.com/item.html?id=24728
24729,"Enchanted Kelp Gauntlets",http://lucy.allakhazam.com/item.html?id=24729
24730,"Sleeves of the Kelpmaidens",http://lucy.allakhazam.com/item.html?id=24730
24731,"Walrus Fang Belt",http://lucy.allakhazam.com/item.html?id=24731
24732,"Chain Eyepatch",http://lucy.allakhazam.com/item.html?id=24732
24733,"Walrus Hide Pauldrons",http://lucy.allakhazam.com/item.html?id=24733
24734,"Fellspine's Tail",http://lucy.allakhazam.com/item.html?id=24734
24735,"Siren Hair Locket",http://lucy.allakhazam.com/item.html?id=24735
24736,"Ancient Seahorse Hide Cloak",http://lucy.allakhazam.com/item.html?id=24736
24737,"Drums of the Beast",http://lucy.allakhazam.com/item.html?id=24737
24738,"Ball of Kelp",http://lucy.allakhazam.com/item.html?id=24738
24739,"Seahorse Spine Bracelet",http://lucy.allakhazam.com/item.html?id=24739
24740,"Mask of Swirling Water",http://lucy.allakhazam.com/item.html?id=24740
24741,"Siren Hair Earring",http://lucy.allakhazam.com/item.html?id=24741
24742,"Spined Seahorse Hide Breastplate",http://lucy.allakhazam.com/item.html?id=24742
24743,"Runed Walrus Fang Ring",http://lucy.allakhazam.com/item.html?id=24743
24744,"Gloomwater Bow",http://lucy.allakhazam.com/item.html?id=24744
24745,"Bowl of Watery Protection",http://lucy.allakhazam.com/item.html?id=24745
24746,"Behemoth's Fangs",http://lucy.allakhazam.com/item.html?id=24746
24747,"Behemoth's Hide",http://lucy.allakhazam.com/item.html?id=24747
24748,"Kelp Robe",http://lucy.allakhazam.com/item.html?id=24748
24749,"Shield of the Tsunami",http://lucy.allakhazam.com/item.html?id=24749
24750,"Gloves of Watery Distraction",http://lucy.allakhazam.com/item.html?id=24750
24751,"Runed Walrus Hide Cloak",http://lucy.allakhazam.com/item.html?id=24751
24752,"Cloak of the Seacaller",http://lucy.allakhazam.com/item.html?id=24752
24753,"Spiked Seahorse Hide Belt",http://lucy.allakhazam.com/item.html?id=24753
24754,"Siren Skin Sleeves",http://lucy.allakhazam.com/item.html?id=24754
24755,"Boots of Bending Water",http://lucy.allakhazam.com/item.html?id=24755
24756,"Ice Silk Cap",http://lucy.allakhazam.com/item.html?id=24756
24757,"Ice Silk Veil",http://lucy.allakhazam.com/item.html?id=24757
24758,"Ice Silk Choker",http://lucy.allakhazam.com/item.html?id=24758
24759,"Ice Silk Robe",http://lucy.allakhazam.com/item.html?id=24759
24760,"Ice Silk Amice",http://lucy.allakhazam.com/item.html?id=24760
24761,"Ice Silk Sash",http://lucy.allakhazam.com/item.html?id=24761
24762,"Ice Silk Sleeves",http://lucy.allakhazam.com/item.html?id=24762
24763,"Ice Silk Bracelet",http://lucy.allakhazam.com/item.html?id=24763
24764,"Ice Silk Gloves",http://lucy.allakhazam.com/item.html?id=24764
24765,"Ice Silk Pantaloons",http://lucy.allakhazam.com/item.html?id=24765
24766,"Ice Silk Lined Shoes",http://lucy.allakhazam.com/item.html?id=24766
24767,"Hammer of Exoneration",http://lucy.allakhazam.com/item.html?id=24767
24768,"Bone Fragment",http://lucy.allakhazam.com/item.html?id=24768
24769,"Powdered Bone",http://lucy.allakhazam.com/item.html?id=24769
24770,"Filled Penance Bag",http://lucy.allakhazam.com/item.html?id=24770
24771,"Sharp Ended Broken Lever",http://lucy.allakhazam.com/item.html?id=24771
24773,"Bejeweled Dagger of Summoning",http://lucy.allakhazam.com/item.html?id=24773
24774,"Algae Covered Stiletto",http://lucy.allakhazam.com/item.html?id=24774
24776,"Dagger of Distraction",http://lucy.allakhazam.com/item.html?id=24776
24778,"Soldiers Practice Cudgel",http://lucy.allakhazam.com/item.html?id=24778
24779,"Ironbound Quarterstaff",http://lucy.allakhazam.com/item.html?id=24779
24780,"Greatstaff of the Four Winds",http://lucy.allakhazam.com/item.html?id=24780
24781,"Banner Material Kit: Earthen Essence",http://lucy.allakhazam.com/item.html?id=24781
24782,"Great Staff of Mourning",http://lucy.allakhazam.com/item.html?id=24782
24783,"Rotting Roaring Lion",http://lucy.allakhazam.com/item.html?id=24783
24784,"Crystal Tipped Onyxwood Staff",http://lucy.allakhazam.com/item.html?id=24784
24785,"The Weapon's Driveshaft",http://lucy.allakhazam.com/item.html?id=24785
24786,"Banner Material Kit: Aery Essence",http://lucy.allakhazam.com/item.html?id=24786
24787,"Boneshod Greatstaff",http://lucy.allakhazam.com/item.html?id=24787
24789,"Staff of Eternal Flames",http://lucy.allakhazam.com/item.html?id=24789
24790,Corpsegrinder,http://lucy.allakhazam.com/item.html?id=24790
24791,"Tarnished Driveshaft",http://lucy.allakhazam.com/item.html?id=24791
24792,"Banner Material Kit: Fiery Essence",http://lucy.allakhazam.com/item.html?id=24792
24793,"Greatstaff of Power",http://lucy.allakhazam.com/item.html?id=24793
24794,"Staff of the Peacekeeper",http://lucy.allakhazam.com/item.html?id=24794
24795,"Banner Material Kit: Aqueous Essence",http://lucy.allakhazam.com/item.html?id=24795
24796,"Savage Platinum Fists",http://lucy.allakhazam.com/item.html?id=24796
24798,"Banner Material Kit: Spirits Essence",http://lucy.allakhazam.com/item.html?id=24798
24799,"Greatstaff of Thunder",http://lucy.allakhazam.com/item.html?id=24799
24800,"Cobalt Drake Skullcap",http://lucy.allakhazam.com/item.html?id=24800
24801,"Cobalt Drake Mask",http://lucy.allakhazam.com/item.html?id=24801
24802,"Cobalt Drake Gorget",http://lucy.allakhazam.com/item.html?id=24802
24803,"Cobalt Drake Tunic",http://lucy.allakhazam.com/item.html?id=24803
24804,"Cobalt Drake Shoulderpads",http://lucy.allakhazam.com/item.html?id=24804
24805,"Cobalt Drake Cloak",http://lucy.allakhazam.com/item.html?id=24805
24806,"Cobalt Drake Belt",http://lucy.allakhazam.com/item.html?id=24806
24807,"Cobalt Drake Sleeves",http://lucy.allakhazam.com/item.html?id=24807
24808,"Cobalt Drake Wristbands",http://lucy.allakhazam.com/item.html?id=24808
24809,"Cobalt Drake Gloves",http://lucy.allakhazam.com/item.html?id=24809
24810,"Cobalt Drake Leggings",http://lucy.allakhazam.com/item.html?id=24810
24811,"Cobalt Drake Boots",http://lucy.allakhazam.com/item.html?id=24811
24812,"Arctic Wyvern Skullcap",http://lucy.allakhazam.com/item.html?id=24812
24813,"Arctic Wyvern Mask",http://lucy.allakhazam.com/item.html?id=24813
24814,"Arctic Wyvern Gorget",http://lucy.allakhazam.com/item.html?id=24814
24815,"Arctic Wyvern Tunic",http://lucy.allakhazam.com/item.html?id=24815
24816,"Arctic Wyvern Shoulderpads",http://lucy.allakhazam.com/item.html?id=24816
24817,"Arctic Wyvern Cloak",http://lucy.allakhazam.com/item.html?id=24817
24818,"Arctic Wyvern Belt",http://lucy.allakhazam.com/item.html?id=24818
24819,"Arctic Wyvern Sleeves",http://lucy.allakhazam.com/item.html?id=24819
24820,"Arctic Wyvern Wristbands",http://lucy.allakhazam.com/item.html?id=24820
24821,"Arctic Wyvern Gloves",http://lucy.allakhazam.com/item.html?id=24821
24822,"Arctic Wyvern Leggings",http://lucy.allakhazam.com/item.html?id=24822
24823,"Arctic Wyvern Boots",http://lucy.allakhazam.com/item.html?id=24823
24824,"Tigeraptor Skullcap",http://lucy.allakhazam.com/item.html?id=24824
24825,"Tigeraptor Mask",http://lucy.allakhazam.com/item.html?id=24825
24826,"Tigeraptor Gorget",http://lucy.allakhazam.com/item.html?id=24826
24827,"Tigeraptor Tunic",http://lucy.allakhazam.com/item.html?id=24827
24828,"Tigeraptor Shoulderpads",http://lucy.allakhazam.com/item.html?id=24828
24829,"Tigeraptor Cloak",http://lucy.allakhazam.com/item.html?id=24829
24830,"Tigeraptor Belt",http://lucy.allakhazam.com/item.html?id=24830
24831,"Tigeraptor Sleeves",http://lucy.allakhazam.com/item.html?id=24831
24832,"Tigeraptor Wristbands",http://lucy.allakhazam.com/item.html?id=24832
24833,"Tigeraptor Gloves",http://lucy.allakhazam.com/item.html?id=24833
24834,"Tigeraptor Leggings",http://lucy.allakhazam.com/item.html?id=24834
24835,"Tigeraptor Boots",http://lucy.allakhazam.com/item.html?id=24835
24836,"Black Pantherskin Skullcap",http://lucy.allakhazam.com/item.html?id=24836
24837,"Black Pantherskin Mask",http://lucy.allakhazam.com/item.html?id=24837
24838,"Black Pantherskin Gorget",http://lucy.allakhazam.com/item.html?id=24838
24839,"Black Pantherskin Tunic",http://lucy.allakhazam.com/item.html?id=24839
24840,"Black Pantherskin Shoulderpads",http://lucy.allakhazam.com/item.html?id=24840
24841,"Black Pantherskin Cloak",http://lucy.allakhazam.com/item.html?id=24841
24842,"Black Pantherskin Belt",http://lucy.allakhazam.com/item.html?id=24842
24843,"Black Pantherskin Sleeves",http://lucy.allakhazam.com/item.html?id=24843
24844,"Black Pantherskin Wristbands",http://lucy.allakhazam.com/item.html?id=24844
24845,"Black Pantherskin Gloves",http://lucy.allakhazam.com/item.html?id=24845
24846,"Black Pantherskin Leggings",http://lucy.allakhazam.com/item.html?id=24846
24847,"Black Pantherskin Boots",http://lucy.allakhazam.com/item.html?id=24847
24848,"Haze Panther Skullcap",http://lucy.allakhazam.com/item.html?id=24848
24849,"Haze Panther Mask",http://lucy.allakhazam.com/item.html?id=24849
24850,"Haze Panther Gorget",http://lucy.allakhazam.com/item.html?id=24850
24851,"Haze Panther Tunic",http://lucy.allakhazam.com/item.html?id=24851
24852,"Haze Panther Shoulderpads",http://lucy.allakhazam.com/item.html?id=24852
24853,"Haze Panther Cloak",http://lucy.allakhazam.com/item.html?id=24853
24854,"Haze Panther Belt",http://lucy.allakhazam.com/item.html?id=24854
24855,"Haze Panther Sleeves",http://lucy.allakhazam.com/item.html?id=24855
24856,"Haze Panther Wristbands",http://lucy.allakhazam.com/item.html?id=24856
24857,"Haze Panther Gloves",http://lucy.allakhazam.com/item.html?id=24857
24858,"Haze Panther Leggings",http://lucy.allakhazam.com/item.html?id=24858
24859,"Haze Panther Boots",http://lucy.allakhazam.com/item.html?id=24859
24860,"Bag of Crushed Herbs",http://lucy.allakhazam.com/item.html?id=24860
24861,"Bag of Sulfur",http://lucy.allakhazam.com/item.html?id=24861
24862,"Haze Panther Eye",http://lucy.allakhazam.com/item.html?id=24862
24863,"Bag of Seeds",http://lucy.allakhazam.com/item.html?id=24863
24864,"Crest of the Wood Nymphs",http://lucy.allakhazam.com/item.html?id=24864
24865,"Crest of the Fauns",http://lucy.allakhazam.com/item.html?id=24865
24866,"Crest of the Sifaye",http://lucy.allakhazam.com/item.html?id=24866
24867,"Crest of the Drixie",http://lucy.allakhazam.com/item.html?id=24867
24868,"Crest of the Faerie Dragons",http://lucy.allakhazam.com/item.html?id=24868
24869,"Crest of the Unicorn",http://lucy.allakhazam.com/item.html?id=24869
24870,"Gossamer Wing",http://lucy.allakhazam.com/item.html?id=24870
24871,"Prismatic Wing",http://lucy.allakhazam.com/item.html?id=24871
24872,"Block of Living Granite",http://lucy.allakhazam.com/item.html?id=24872
24873,"Kromzek Foreman Helm",http://lucy.allakhazam.com/item.html?id=24873
24874,"Ulthork Tusks",http://lucy.allakhazam.com/item.html?id=24874
24876,"Drixie Remains",http://lucy.allakhazam.com/item.html?id=24876
24877,"Gigantic Kromzek Pick",http://lucy.allakhazam.com/item.html?id=24877
24878,"Gloves of Kromzek Might",http://lucy.allakhazam.com/item.html?id=24878
24879,"Earthspined Staff",http://lucy.allakhazam.com/item.html?id=24879
24881,"Vertebre Adorned Greatstaff",http://lucy.allakhazam.com/item.html?id=24881
24882,"Cleaver of Souls",http://lucy.allakhazam.com/item.html?id=24882
24883,"Banner Material Kit: Werewolf Essence",http://lucy.allakhazam.com/item.html?id=24883
24884,"Holgresh Mojo Stick",http://lucy.allakhazam.com/item.html?id=24884
24885,"Holgresh Mojo Stick",http://lucy.allakhazam.com/item.html?id=24885
24886,"Holgresh Mojo Stick",http://lucy.allakhazam.com/item.html?id=24886
24887,"Holgresh Mojo Stick",http://lucy.allakhazam.com/item.html?id=24887
24888,"Holgresh Spirit Beads",http://lucy.allakhazam.com/item.html?id=24888
24889,"Holgresh Grand Vizier Beads",http://lucy.allakhazam.com/item.html?id=24889
24890,"Holgresh Elder Beads",http://lucy.allakhazam.com/item.html?id=24890
24891,"Sentient Two-Handed Axe",http://lucy.allakhazam.com/item.html?id=24891
24893,"Holgresh Fur Cloak",http://lucy.allakhazam.com/item.html?id=24893
24894,"Ice Burrower Silk",http://lucy.allakhazam.com/item.html?id=24894
24895,"Velium Hound Fur",http://lucy.allakhazam.com/item.html?id=24895
24896,"Othmir Fur",http://lucy.allakhazam.com/item.html?id=24896
24897,"Othmir Fur Cloak",http://lucy.allakhazam.com/item.html?id=24897
24898,"Velium Hound Fur Cloak",http://lucy.allakhazam.com/item.html?id=24898
24900,"Ancient Tarnished Breastplate",http://lucy.allakhazam.com/item.html?id=24900
24901,"Ancient Tarnished Greaves",http://lucy.allakhazam.com/item.html?id=24901
24902,"Ancient Tarnished Vambraces",http://lucy.allakhazam.com/item.html?id=24902
24903,"Ancient Tarnished Plate Boots",http://lucy.allakhazam.com/item.html?id=24903
24904,"Ancient Tarnished Plate Bracelet",http://lucy.allakhazam.com/item.html?id=24904
24905,"Ancient Tarnished Plate Helmet",http://lucy.allakhazam.com/item.html?id=24905
24906,"Ancient Tarnished Plate Gauntlets",http://lucy.allakhazam.com/item.html?id=24906
24907,"Ancient Tarnished Chain Tunic",http://lucy.allakhazam.com/item.html?id=24907
24908,"Ancient Tarnished Chain Leggings",http://lucy.allakhazam.com/item.html?id=24908
24909,"Ancient Tarnished Chain Sleeves",http://lucy.allakhazam.com/item.html?id=24909
24910,"Ancient Tarnished Chain Boots",http://lucy.allakhazam.com/item.html?id=24910
24911,"Ancient Tarnished Chain Bracer",http://lucy.allakhazam.com/item.html?id=24911
24912,"Ancient Tarnished Chain Coif",http://lucy.allakhazam.com/item.html?id=24912
24913,"Ancient Tarnished Chain Gauntlets",http://lucy.allakhazam.com/item.html?id=24913
24914,"Ancient Leather Tunic",http://lucy.allakhazam.com/item.html?id=24914
24915,"Ancient Leather Leggings",http://lucy.allakhazam.com/item.html?id=24915
24916,"Ancient Leather Sleeves",http://lucy.allakhazam.com/item.html?id=24916
24917,"Ancient Leather Boots",http://lucy.allakhazam.com/item.html?id=24917
24918,"Ancient Leather Bracelet",http://lucy.allakhazam.com/item.html?id=24918
24919,"Ancient Leather Cap",http://lucy.allakhazam.com/item.html?id=24919
24920,"Ancient Leather Gloves",http://lucy.allakhazam.com/item.html?id=24920
24921,"Ancient Silk Robe",http://lucy.allakhazam.com/item.html?id=24921
24922,"Ancient Silk Pantaloons",http://lucy.allakhazam.com/item.html?id=24922
24923,"Ancient Silk Sleeves",http://lucy.allakhazam.com/item.html?id=24923
24924,"Ancient Silk Boots",http://lucy.allakhazam.com/item.html?id=24924
24925,"Ancient Silk Wristband",http://lucy.allakhazam.com/item.html?id=24925
24926,"Ancient Silk Turban",http://lucy.allakhazam.com/item.html?id=24926
24927,"Ancient Silk Gloves",http://lucy.allakhazam.com/item.html?id=24927
24928,"Corroded Breastplate",http://lucy.allakhazam.com/item.html?id=24928
24929,"Corroded Plate Greaves",http://lucy.allakhazam.com/item.html?id=24929
24930,"Corroded Plate Vambraces",http://lucy.allakhazam.com/item.html?id=24930
24931,"Corroded Plate Boots",http://lucy.allakhazam.com/item.html?id=24931
24932,"Corroded Plate Bracer",http://lucy.allakhazam.com/item.html?id=24932
24933,"Corroded Plate Helmet",http://lucy.allakhazam.com/item.html?id=24933
24934,"Corroded Plate Gauntlets",http://lucy.allakhazam.com/item.html?id=24934
24935,"Corroded Chain Tunic",http://lucy.allakhazam.com/item.html?id=24935
24936,"Corroded Chain Leggings",http://lucy.allakhazam.com/item.html?id=24936
24937,"Corroded Chain Sleeves",http://lucy.allakhazam.com/item.html?id=24937
24938,"Corroded Chain Boots",http://lucy.allakhazam.com/item.html?id=24938
24939,"Corroded Chain Bracer",http://lucy.allakhazam.com/item.html?id=24939
24940,"Corroded Chain Coif",http://lucy.allakhazam.com/item.html?id=24940
24941,"Corroded Chain Gauntlets",http://lucy.allakhazam.com/item.html?id=24941
24942,"Eroded Leather Tunic",http://lucy.allakhazam.com/item.html?id=24942
24943,"Eroded Leather Leggings",http://lucy.allakhazam.com/item.html?id=24943
24944,"Eroded Leather Sleeves",http://lucy.allakhazam.com/item.html?id=24944
24945,"Eroded Leather Boots",http://lucy.allakhazam.com/item.html?id=24945
24946,"Eroded Leather Bracelet",http://lucy.allakhazam.com/item.html?id=24946
24947,"Eroded Leather Cap",http://lucy.allakhazam.com/item.html?id=24947
24948,"Eroded Leather Gloves",http://lucy.allakhazam.com/item.html?id=24948
24949,"Torn Enchanted Silk Robe",http://lucy.allakhazam.com/item.html?id=24949
24950,"Torn Enchanted Silk Pantaloons",http://lucy.allakhazam.com/item.html?id=24950
24951,"Torn Enchanted Silk Sleeves",http://lucy.allakhazam.com/item.html?id=24951
24952,"Torn Enchanted Silk Boots",http://lucy.allakhazam.com/item.html?id=24952
24953,"Torn Enchanted Silk Wristband",http://lucy.allakhazam.com/item.html?id=24953
24954,"Torn Enchanted Silk Turban",http://lucy.allakhazam.com/item.html?id=24954
24955,"Torn Enchanted Silk Gloves",http://lucy.allakhazam.com/item.html?id=24955
24956,"Unadorned Breastplate",http://lucy.allakhazam.com/item.html?id=24956
24957,"Unadorned Plate Greaves",http://lucy.allakhazam.com/item.html?id=24957
24958,"Unadorned Plate Vambraces",http://lucy.allakhazam.com/item.html?id=24958
24959,"Unadorned Plate Boots",http://lucy.allakhazam.com/item.html?id=24959
24960,"Unadorned Plate Bracer",http://lucy.allakhazam.com/item.html?id=24960
24961,"Unadorned Plate Helmet",http://lucy.allakhazam.com/item.html?id=24961
24962,"Unadorned Plate Gauntlets",http://lucy.allakhazam.com/item.html?id=24962
24963,"Unadorned Chain Tunic",http://lucy.allakhazam.com/item.html?id=24963
24964,"Unadorned Chain Leggings",http://lucy.allakhazam.com/item.html?id=24964
24965,"Unadorned Chain Sleeves",http://lucy.allakhazam.com/item.html?id=24965
24966,"Unadorned Chain Boots",http://lucy.allakhazam.com/item.html?id=24966
24967,"Unadorned Chain Bracer",http://lucy.allakhazam.com/item.html?id=24967
24968,"Unadorned Chain Coif",http://lucy.allakhazam.com/item.html?id=24968
24969,"Unadorned Chain Gauntlets",http://lucy.allakhazam.com/item.html?id=24969
24970,"Unadorned Leather Tunic",http://lucy.allakhazam.com/item.html?id=24970
24971,"Unadorned Leather Leggings",http://lucy.allakhazam.com/item.html?id=24971
24972,"Unadorned Leather Sleeves",http://lucy.allakhazam.com/item.html?id=24972
24973,"Unadorned Leather Boots",http://lucy.allakhazam.com/item.html?id=24973
24974,"Unadorned Leather Bracelet",http://lucy.allakhazam.com/item.html?id=24974
24975,"Unadorned Leather Cap",http://lucy.allakhazam.com/item.html?id=24975
24976,"Unadorned Leather Gloves",http://lucy.allakhazam.com/item.html?id=24976
24977,"Tattered Silk Robe",http://lucy.allakhazam.com/item.html?id=24977
24978,"Tattered Silk Pantaloons",http://lucy.allakhazam.com/item.html?id=24978
24979,"Tattered Silk Sleeves",http://lucy.allakhazam.com/item.html?id=24979
24980,"Tattered Silk Boots",http://lucy.allakhazam.com/item.html?id=24980
24981,"Tattered Silk Wristband",http://lucy.allakhazam.com/item.html?id=24981
24982,"Tattered Silk Turban",http://lucy.allakhazam.com/item.html?id=24982
24983,"Tattered Silk Gloves",http://lucy.allakhazam.com/item.html?id=24983
24984,"Yelinak's Head",http://lucy.allakhazam.com/item.html?id=24984
24985,"Scroll of Scaled Tactics",http://lucy.allakhazam.com/item.html?id=24985
24986,"Golden Tablet of Draconic Strategy",http://lucy.allakhazam.com/item.html?id=24986
24987,"Brell's Divine Strategy",http://lucy.allakhazam.com/item.html?id=24987
24988,"War Tactics of the Frostreavers",http://lucy.allakhazam.com/item.html?id=24988
24989,"Othmir Fur Cap",http://lucy.allakhazam.com/item.html?id=24989
24990,"Velium Hound Fur Cap",http://lucy.allakhazam.com/item.html?id=24990
24991,"Othmir Fur Moccasins",http://lucy.allakhazam.com/item.html?id=24991
24992,"Velium Hound Fur Moccasins",http://lucy.allakhazam.com/item.html?id=24992
24993,"Holgresh Fur Cap",http://lucy.allakhazam.com/item.html?id=24993
24994,"Holgresh Fur Moccasins",http://lucy.allakhazam.com/item.html?id=24994
24995,"Pearlescent Fragment",http://lucy.allakhazam.com/item.html?id=24995
24996,"Assembled Pearlescent Shard",http://lucy.allakhazam.com/item.html?id=24996
24997,"Pearlescent Seal",http://lucy.allakhazam.com/item.html?id=24997
24998,"Mithril Shod Staff",http://lucy.allakhazam.com/item.html?id=24998
24999,"Staff of Transcendence",http://lucy.allakhazam.com/item.html?id=24999
25000,"Giant Militia Longsword",http://lucy.allakhazam.com/item.html?id=25000
25001,"Militia Shield",http://lucy.allakhazam.com/item.html?id=25001
25002,"Sergeant's Claymore",http://lucy.allakhazam.com/item.html?id=25002
25003,"Lieutenant's Helm",http://lucy.allakhazam.com/item.html?id=25003
25004,"Axe of the Frost",http://lucy.allakhazam.com/item.html?id=25004
25005,"Giant Scalemail Helm",http://lucy.allakhazam.com/item.html?id=25005
25006,"Giant Scalemail Mask",http://lucy.allakhazam.com/item.html?id=25006
25007,"Giant Scalemail Gorget",http://lucy.allakhazam.com/item.html?id=25007
25009,"Giant Scalemail Mantle",http://lucy.allakhazam.com/item.html?id=25009
25010,"Giant Scalemail Cloak",http://lucy.allakhazam.com/item.html?id=25010
25011,"Giant Scalemail Belt",http://lucy.allakhazam.com/item.html?id=25011
25012,"Giant Scalemail Sleeves",http://lucy.allakhazam.com/item.html?id=25012
25013,"Giant Scalemail Bracer",http://lucy.allakhazam.com/item.html?id=25013
25014,"Giant Scalemail Gloves",http://lucy.allakhazam.com/item.html?id=25014
25015,"Giant Scalemail Leggings",http://lucy.allakhazam.com/item.html?id=25015
25016,"Giant Scalemail Boots",http://lucy.allakhazam.com/item.html?id=25016
25017,"Giant Scalemail Gauntlets",http://lucy.allakhazam.com/item.html?id=25017
25018,"Giant Scalemail Tunic",http://lucy.allakhazam.com/item.html?id=25018
25019,"Dire Wolf-Hide Cloak",http://lucy.allakhazam.com/item.html?id=25019
25020,"Glimmering Mithril Torque",http://lucy.allakhazam.com/item.html?id=25020
25021,"Militia Captain Tunic",http://lucy.allakhazam.com/item.html?id=25021
25022,Frostbringer,http://lucy.allakhazam.com/item.html?id=25022
25023,"Cloak of the Maelstrom",http://lucy.allakhazam.com/item.html?id=25023
25024,"Mask of War",http://lucy.allakhazam.com/item.html?id=25024
25025,"Glimmering War Axe",http://lucy.allakhazam.com/item.html?id=25025
25026,"Coldain Skin Gloves",http://lucy.allakhazam.com/item.html?id=25026
25027,"Coldain Skin Boots",http://lucy.allakhazam.com/item.html?id=25027
25028,"Barbed Dragonscale Pauldrons",http://lucy.allakhazam.com/item.html?id=25028
25029,"Barbed Dragonscale Boots",http://lucy.allakhazam.com/item.html?id=25029
25030,"Frozen Shard",http://lucy.allakhazam.com/item.html?id=25030
25031,"Eyepatch of the Shadows",http://lucy.allakhazam.com/item.html?id=25031
25032,Flamesong,http://lucy.allakhazam.com/item.html?id=25032
25033,"Bow of the Huntsman",http://lucy.allakhazam.com/item.html?id=25033
25034,"Circlet of Vallon",http://lucy.allakhazam.com/item.html?id=25034
25035,"Book of Strategy",http://lucy.allakhazam.com/item.html?id=25035
25036,"Steel Wristband of Strategy",http://lucy.allakhazam.com/item.html?id=25036
25037,"Circlet of Tallon",http://lucy.allakhazam.com/item.html?id=25037
25038,"Book of Tactics",http://lucy.allakhazam.com/item.html?id=25038
25039,"Gauntlets of Iron Tactics",http://lucy.allakhazam.com/item.html?id=25039
25040,"Shield of Battle",http://lucy.allakhazam.com/item.html?id=25040
25041,"Ceremonial Helm",http://lucy.allakhazam.com/item.html?id=25041
25042,"Bracelet of Sacrifice",http://lucy.allakhazam.com/item.html?id=25042
25043,"Boots of the Vindicator",http://lucy.allakhazam.com/item.html?id=25043
25044,"Chestplate of Vindication",http://lucy.allakhazam.com/item.html?id=25044
25045,"Living Thunder Earring",http://lucy.allakhazam.com/item.html?id=25045
